1.74,0.12,0.0,0.0,-0.654761074740978,-0.7558359180430892,1
0.255,0.654,0.0,0.0,-0.598888540182588,-0.8008323897283182,2
1.617,1.162,0.0,0.0,-0.32254857951115795,-0.9465529112814213,3
0.349,1.728,0.0,0.0,-0.7497699977576638,-0.6616985344267227,4
1.824,3.985,0.0,0.0,0.9816507290036671,-0.19068782406480253,5
